,func,args,kwargs,exec_time,res
2274,calc_a_line_large,"(2274,)",{},0.1099393367767334,"[-36.18239974 130.29231269  21.93094579 ... -99.9217788   -1.50421735
  66.66350067]"
2275,calc_a_line_large,"(2275,)",{},0.060193538665771484,"[ 96.39967452  39.0871881  -20.05582896 ...  96.04737482 187.49210146
  38.27826701]"
2276,calc_a_line_large,"(2276,)",{},0.059946537017822266,"[-104.93369726  -54.23027965    4.31340289 ...   37.16185026    8.20395546
  -21.16791848]"
2277,calc_a_line_large,"(2277,)",{},0.07284069061279297,"[-65.12251789  29.80721328  -0.39199572 ...  17.73283591  40.04075583
 -16.26927313]"
2278,calc_a_line_large,"(2278,)",{},0.05979037284851074,"[ 29.7364421  158.32935576  31.29035251 ... -40.85917364  90.39725558
   7.44188745]"
2279,calc_a_line_large,"(2279,)",{},0.05951547622680664,"[  9.25654026   6.17875003  68.32467165 ...  45.24177644 103.01626692
 -78.16301234]"
2280,calc_a_line_large,"(2280,)",{},0.061728715896606445,"[  67.85652194    3.62237943  -41.42140728 ...  115.95492805   72.91707479
 -114.99142228]"
2281,calc_a_line_large,"(2281,)",{},0.10571765899658203,"[ -17.82583929 -138.92271363    7.48207267 ...  -23.07961783   23.99748522
   51.97453825]"
2282,calc_a_line_large,"(2282,)",{},0.09028816223144531,"[ 82.38967883   6.68227181 113.72373334 ... -83.14141087 -10.20259953
 -47.39434226]"
2283,calc_a_line_large,"(2283,)",{},0.061007022857666016,"[  -5.23562384   82.52209976   24.6245205  ...   71.0102055     9.18543568
 -123.28028362]"
2284,calc_a_line_large,"(2284,)",{},0.05778622627258301,"[   0.61160772  -47.13455019  -21.53921676 ... -116.15522139   -3.2882334
   90.57877181]"
2285,calc_a_line_large,"(2285,)",{},0.06085562705993652,"[  8.27385739  42.6502328   98.49859853 ... -26.13261142  34.12069569
  23.81512378]"
2286,calc_a_line_large,"(2286,)",{},0.060138702392578125,"[ -60.58297065  131.44944018  -61.33353746 ...  -42.74091081 -106.39344887
  -87.35391042]"
2287,calc_a_line_large,"(2287,)",{},0.06061530113220215,"[  95.21350083  -56.80303077  -94.72663449 ... -109.41279001  -19.35773799
   -7.74997616]"
2288,calc_a_line_large,"(2288,)",{},0.062438249588012695,"[-27.20265311  30.43735952 -49.96056519 ... 121.13075002 -84.39614979
 -87.569167  ]"
2289,calc_a_line_large,"(2289,)",{},0.0678856372833252,"[ 73.50809809 199.90470652 -83.65901882 ... -19.74425292 -21.41063631
  51.18367757]"
2290,calc_a_line_large,"(2290,)",{},0.061107635498046875,"[  6.60026232  83.16606484  68.25552385 ... -64.19523386  56.2700632
  53.7116319 ]"
2291,calc_a_line_large,"(2291,)",{},0.07509636878967285,"[ -0.31940827  -7.08574503  11.39709737 ... -57.19200862  41.4178322
  35.74956044]"
2292,calc_a_line_large,"(2292,)",{},0.062277793884277344,"[  57.47862581 -187.26990609  -19.05989385 ... -122.50164431 -172.73135323
 -201.20983845]"
2293,calc_a_line_large,"(2293,)",{},0.10308527946472168,"[-34.12045612  87.18130588  36.97370851 ...   5.71038969  14.63833146
   9.45142104]"
2294,calc_a_line_large,"(2294,)",{},0.06350493431091309,"[  35.41975526 -130.62808979  108.45892982 ...  -79.46738393   84.24986656
   24.11019092]"
2295,calc_a_line_large,"(2295,)",{},0.06374120712280273,"[-22.977757    23.48353737  16.41900798 ... -65.09157409  53.92896036
 -32.83628543]"
2296,calc_a_line_large,"(2296,)",{},0.09197282791137695,"[  23.97397575   56.31781654 -172.12459532 ...  -92.46095074  119.90686961
   -3.75378918]"
2297,calc_a_line_large,"(2297,)",{},0.06570887565612793,"[ 58.73041652  36.11161357  47.94670785 ... -80.63177821  15.02766377
 -17.0292755 ]"
2298,calc_a_line_large,"(2298,)",{},0.07646036148071289,"[  63.26808571 -119.88711965  207.3033376  ...   31.63143778  -29.24108341
  -10.33175706]"
2299,calc_a_line_large,"(2299,)",{},0.07211995124816895,"[-18.44088006 -73.28893886  10.2625436  ... -88.01191716  -8.89036909
 -36.534262  ]"
2300,calc_a_line_large,"(2300,)",{},0.060701608657836914,"[ -6.94577897  34.47608015  85.50566136 ... -33.80946342  27.5146875
  91.01976377]"
2301,calc_a_line_large,"(2301,)",{},0.06575512886047363,"[-28.40594615  -9.10720555 156.36713752 ... -54.03926061  83.99918389
 -46.42244548]"
2302,calc_a_line_large,"(2302,)",{},0.06615161895751953,"[ -66.78145649   11.22780543  -29.06833514 ... -111.75717075   84.89408267
  -79.31362234]"
2303,calc_a_line_large,"(2303,)",{},0.060350656509399414,"[  2.1475291  -21.51411389  78.16206463 ... -32.74943019  22.78377181
  19.34698353]"
2304,calc_a_line_large,"(2304,)",{},0.059194087982177734,"[ -1.51825985 -19.08232363  17.77418309 ...  33.21520975  62.85772875
 -57.75967205]"
2305,calc_a_line_large,"(2305,)",{},0.09470272064208984,"[  53.54816266  -49.06221964 -139.11835374 ...   87.06597756  -61.63446194
   16.96807174]"
2306,calc_a_line_large,"(2306,)",{},0.0626223087310791,"[ 91.42700015 -39.49767797 -40.5987239  ... -19.74052764 171.32056774
 -59.89042108]"
2307,calc_a_line_large,"(2307,)",{},0.11122655868530273,"[ -70.13117628   20.52395179   38.69490976 ... -150.56490034   53.7302988
   32.29419748]"
2308,calc_a_line_large,"(2308,)",{},0.06371951103210449,"[ -58.69131714  -48.4529369    25.39824795 ...  -22.24395752   61.47349657
 -151.35777223]"
2309,calc_a_line_large,"(2309,)",{},0.06131744384765625,"[-19.08831138 -19.69621027   4.60837934 ...  11.30119804  99.98580929
 -48.21823787]"
2310,calc_a_line_large,"(2310,)",{},0.06247377395629883,"[-18.36720597  45.56296709  51.49800967 ...  -5.56085747  18.10132149
 -11.40193758]"
2311,calc_a_line_large,"(2311,)",{},0.061663150787353516,"[-93.01547503  32.5352469   55.05608581 ... -33.12490658 -35.0683864
 -23.44751762]"
2312,calc_a_line_large,"(2312,)",{},0.06134319305419922,"[-79.21870727   2.12066572  82.5189917  ... 161.02687807  88.90254069
 213.41885676]"
2313,calc_a_line_large,"(2313,)",{},0.0743246078491211,"[ 66.41508214  10.13753084  14.0285762  ...  17.75109247  -6.99017518
 -61.21707757]"
2314,calc_a_line_large,"(2314,)",{},0.07602858543395996,"[ -6.79483561  65.16309489 -99.48746222 ... 162.64461054 -14.33978839
  16.21488778]"
2315,calc_a_line_large,"(2315,)",{},0.05748867988586426,"[  55.46960374  -50.87803119  -39.91566859 ...  -13.49569232 -162.25190318
 -132.82433611]"
2316,calc_a_line_large,"(2316,)",{},0.06061887741088867,"[-41.36094376 121.54735923 -67.99631984 ... -46.96705843  62.80479603
  24.93469439]"
2317,calc_a_line_large,"(2317,)",{},0.0755925178527832,"[131.28004798 -73.99451022 -10.07449229 ...  17.58803885 -19.63774314
 -34.9780148 ]"
2318,calc_a_line_large,"(2318,)",{},0.061812400817871094,"[ 25.99550029  28.19523163  85.66367353 ...  -6.50298992  40.67946057
 -62.14144365]"
2319,calc_a_line_large,"(2319,)",{},0.09072661399841309,"[-14.00047049  52.89701857 -12.63135322 ...  51.68843291  38.42921634
 -83.90766692]"
2320,calc_a_line_large,"(2320,)",{},0.09526395797729492,"[-126.31629814  -35.72757121  -43.95708742 ...    6.47402331   -8.37563921
   -3.21908231]"
2321,calc_a_line_large,"(2321,)",{},0.061130523681640625,"[ 19.13593353  -0.47632936 -86.53414192 ... -97.13619241 -48.36632789
 -26.10063498]"
2322,calc_a_line_large,"(2322,)",{},0.06106305122375488,"[ 51.34308828 -22.93067032  -8.18437125 ...  32.55843012   7.24190512
  54.54368385]"
2323,calc_a_line_large,"(2323,)",{},0.06941461563110352,"[-32.8582236   21.45139505 -17.15980957 ...  37.35156072  54.69099455
   6.97204954]"
2324,calc_a_line_large,"(2324,)",{},0.06801843643188477,"[-25.24408227  35.72776429  27.48159122 ...  71.85203456  74.48913113
  99.7164119 ]"
2325,calc_a_line_large,"(2325,)",{},0.07980585098266602,"[  40.58310977  -34.07331106  -92.15352329 ... -108.87319704    5.22890894
    5.69023106]"
2326,calc_a_line_large,"(2326,)",{},0.058303117752075195,"[-45.33814219  60.60549692 -32.8275965  ... -81.05368814 -50.23971119
   4.41722095]"
2327,calc_a_line_large,"(2327,)",{},0.0772707462310791,"[-78.55480052 139.59226877 156.95925293 ...  97.18609824  48.5039334
  66.34021538]"
2328,calc_a_line_large,"(2328,)",{},0.06095623970031738,"[-36.11136173 107.44497742   3.49052251 ...  -2.44908826  70.96022392
 -64.27849212]"
2329,calc_a_line_large,"(2329,)",{},0.06621170043945312,"[-15.73189813 -11.57296488 -12.55211376 ... -51.85258406  41.38684216
  34.66797283]"
2330,calc_a_line_large,"(2330,)",{},0.053592681884765625,"[  -6.6054803   -64.10528034   43.08053985 ...  -23.34840016 -127.22393425
   67.75643258]"
2331,calc_a_line_large,"(2331,)",{},0.11059904098510742,"[ 30.25031774 -71.66402592  -4.48554343 ...  44.6386656  -24.46462625
 145.25487142]"
2332,calc_a_line_large,"(2332,)",{},0.05661749839782715,"[ 14.36064124  11.24017368 -65.55897054 ...  61.94021432  22.35095565
  28.61242765]"
2333,calc_a_line_large,"(2333,)",{},0.056242942810058594,"[-12.31086782 -13.47950691 -91.16601397 ... -54.98557952  14.78638045
  50.87128889]"
2334,calc_a_line_large,"(2334,)",{},0.08389592170715332,"[-4.72089721e+01  4.64849941e+01 -3.84839974e+01 ... -6.63461037e-02
  1.22796507e+02  2.25327930e+01]"
2335,calc_a_line_large,"(2335,)",{},0.05823945999145508,"[ 89.70704226  58.33178594 102.04584009 ... 108.28132613 -14.42803246
  73.12363438]"
2336,calc_a_line_large,"(2336,)",{},0.1115720272064209,"[  -7.25679653   18.33842899   15.00519255 ...  -46.20536057   44.33495465
 -171.35077323]"
2337,calc_a_line_large,"(2337,)",{},0.07726311683654785,"[  30.10083368   29.058411   -113.62536277 ... -142.88035761   36.25237906
   41.23662799]"
2338,calc_a_line_large,"(2338,)",{},0.055608272552490234,"[ 38.66974157 -37.76537523  -5.66947401 ... -94.85389654 -65.51445577
 -36.87018092]"
2339,calc_a_line_large,"(2339,)",{},0.06042981147766113,"[-165.97983338  -18.21494383   28.22186418 ...   47.57325027   21.30471076
  -59.13480279]"
2340,calc_a_line_large,"(2340,)",{},0.060942888259887695,"[-109.02061437  -67.37104542   10.62563145 ...   18.95244355   57.57419259
    5.57386762]"
2341,calc_a_line_large,"(2341,)",{},0.06503963470458984,"[  7.89937919   2.54416539 -46.80032376 ...  54.53245583 -23.44952559
  15.02545335]"
2342,calc_a_line_large,"(2342,)",{},0.06246662139892578,"[-52.49440575 -33.63799126  77.8527971  ... -54.28909391 -56.45709454
  16.47916602]"
2343,calc_a_line_large,"(2343,)",{},0.07153892517089844,"[ 53.7324297  -84.48858482 -74.19592409 ... -23.53110242  51.06919906
 113.78943888]"
2344,calc_a_line_large,"(2344,)",{},0.10372686386108398,"[-11.36157106  -1.55011471  86.81693497 ...  -6.6841845  -37.71270664
  26.11217857]"
2345,calc_a_line_large,"(2345,)",{},0.06363940238952637,"[ 59.28390324   1.91275091 -75.02013665 ...  70.53937614 -30.20931801
  48.95972647]"
2346,calc_a_line_large,"(2346,)",{},0.08882355690002441,"[-115.28049266  -49.32718235  -33.20390443 ...   47.20416379   13.42456638
   72.83651161]"
2347,calc_a_line_large,"(2347,)",{},0.06427526473999023,"[  42.11510291 -118.98909602   38.9265082  ...   71.90148762  -84.98572067
  -84.17419988]"
2348,calc_a_line_large,"(2348,)",{},0.06415081024169922,"[-124.92689571  -64.40304398 -107.57751115 ... -108.26185955    7.83970927
  -28.60142326]"
2349,calc_a_line_large,"(2349,)",{},0.06097888946533203,"[   9.26436054  -55.96999177 -154.92918571 ...  -92.39073784  -56.08387339
   34.8416774 ]"
2350,calc_a_line_large,"(2350,)",{},0.06289052963256836,"[  50.23469781  -32.55857478 -126.58780159 ...    5.77081841   44.47910632
  -37.54839168]"
2351,calc_a_line_large,"(2351,)",{},0.06685090065002441,"[142.28927978 -55.6326375  -60.42696923 ...  43.26532851  39.95982018
 123.20101237]"
2352,calc_a_line_large,"(2352,)",{},0.09352397918701172,"[ -9.16815539  52.04217535  76.60168364 ... 116.1518248  -24.15298039
 -83.57621589]"
2353,calc_a_line_large,"(2353,)",{},0.06359505653381348,"[ 10.05372834  44.33049151  44.37078997 ...  51.94725925 -67.69232308
  21.90633394]"
2354,calc_a_line_large,"(2354,)",{},0.063873291015625,"[ -14.36113137   40.61728456 -100.88822188 ...  -81.65252561   38.22604652
  -11.54749075]"
2355,calc_a_line_large,"(2355,)",{},0.11800718307495117,"[ 88.69239998  46.91857491  89.28067337 ... -78.69410313 -21.59572165
 107.51787266]"
2356,calc_a_line_large,"(2356,)",{},0.06331133842468262,"[ 87.04157045  23.17619844 -66.69845212 ... -60.29783846 -33.01315763
  85.09944796]"
2357,calc_a_line_large,"(2357,)",{},0.08733868598937988,"[ -11.61880241 -101.3573108    -9.83746589 ...  -23.24760878  -72.55457428
   24.1004063 ]"
2358,calc_a_line_large,"(2358,)",{},0.06166958808898926,"[-11.73826598 -13.74242268 -45.67606393 ...  -4.65200463 -92.99138654
  79.81350134]"
2359,calc_a_line_large,"(2359,)",{},0.05950641632080078,"[  -4.45083679  -29.42513089   78.34312554 ... -140.81120223  -70.52231925
  133.16690469]"
2360,calc_a_line_large,"(2360,)",{},0.06294369697570801,"[-63.19354048 -78.87799511  69.13933761 ... -34.06902461  73.49376947
 -29.67322282]"
2361,calc_a_line_large,"(2361,)",{},0.09886312484741211,"[ -30.77728338  -79.25357566  -31.94850811 ...  -16.66121659   48.21855246
 -133.72276162]"
2362,calc_a_line_large,"(2362,)",{},0.059545040130615234,"[   1.51212965 -139.45228476   79.36811762 ...    6.77837016   -3.91362887
    9.55951652]"
2363,calc_a_line_large,"(2363,)",{},0.07978677749633789,"[114.07231133  -3.00700607  78.06754178 ... -24.20828515 103.09677946
 -72.70547855]"
2364,calc_a_line_large,"(2364,)",{},0.06532096862792969,"[-123.4699862   -25.31511805  -90.11086724 ...   45.16591072   16.49613722
  -17.48170981]"
2365,calc_a_line_large,"(2365,)",{},0.06260800361633301,"[ 35.08974255  16.43419836 -53.66782312 ...   1.4044415   60.35133358
  13.07109163]"
2366,calc_a_line_large,"(2366,)",{},0.07377409934997559,"[ 71.70116853  47.75386799 114.35849468 ...  14.69501368 -24.08367814
  62.7383226 ]"
2367,calc_a_line_large,"(2367,)",{},0.06268763542175293,"[ 106.17036856   67.74227192   14.72521676 ...   37.74500344   85.62434989
 -100.91178733]"
2368,calc_a_line_large,"(2368,)",{},0.053582191467285156,"[-122.47195771  -61.48251991  -53.25676779 ...    6.73039349  126.35432067
   40.7386155 ]"
2369,calc_a_line_large,"(2369,)",{},0.1062779426574707,"[   8.11359213   24.80231227   -2.19798641 ... -102.64674402    7.39077042
  -51.94967965]"
2370,calc_a_line_large,"(2370,)",{},0.0644993782043457,"[ 21.58523467 -43.80299431  46.45824745 ... -23.80737046 122.89384049
   1.59887401]"
2371,calc_a_line_large,"(2371,)",{},0.07271933555603027,"[-98.27457027  -0.97477718 -42.64863721 ...  58.455445     0.78433018
 -23.24596941]"
2372,calc_a_line_large,"(2372,)",{},0.06413936614990234,"[-41.39081284  77.34175308  51.41118585 ...  32.07246405  92.9671922
  44.76020102]"
2373,calc_a_line_large,"(2373,)",{},0.06446528434753418,"[  63.71319115 -110.74049904   54.09490524 ...  -25.91031046   16.85407025
  -79.21905812]"
2374,calc_a_line_large,"(2374,)",{},0.06325984001159668,"[ 27.71051531 -18.88660394 -34.90098464 ... -83.26953319 -39.76260198
 -95.38642115]"
2375,calc_a_line_large,"(2375,)",{},0.09175944328308105,"[-107.61290681  -36.14120464  -10.08953506 ...  -75.93422342 -152.12990175
   40.12962361]"
2376,calc_a_line_large,"(2376,)",{},0.062323570251464844,"[ -9.62527736 -27.39846966 -13.44935255 ... -77.94694808 115.22121134
  51.24768315]"
2377,calc_a_line_large,"(2377,)",{},0.06557989120483398,"[ 118.81491359   80.88190135  182.3787346  ...  -57.5127114  -125.59269497
   35.36691093]"
2378,calc_a_line_large,"(2378,)",{},0.06382465362548828,"[-47.77931918  12.21529291   1.34668791 ... 108.27485807 -13.71562081
  45.80194458]"
2379,calc_a_line_large,"(2379,)",{},0.05979132652282715,"[-137.40767384   10.42143227  -94.11810371 ...   50.88804036    7.99133697
  -13.87233255]"
2380,calc_a_line_large,"(2380,)",{},0.05731916427612305,"[  6.79791612 -68.31569653  10.27361803 ...  68.42901465  59.27334868
  20.24423654]"
2381,calc_a_line_large,"(2381,)",{},0.059816598892211914,"[  81.57959147  -51.22801009 -134.64287718 ...    8.29551701  -34.4255813
   59.96173803]"
2382,calc_a_line_large,"(2382,)",{},0.07652688026428223,"[  5.23357226  30.86754967  66.74015168 ... -89.10625602 -20.86399481
  16.59193691]"
2383,calc_a_line_large,"(2383,)",{},0.06556200981140137,"[-173.96209864    5.68191973  -11.56172369 ...   17.62346846   22.23124657
   32.69170914]"
2384,calc_a_line_large,"(2384,)",{},0.058254241943359375,"[119.84193705 -26.34863849 -20.62461123 ... -67.21773671  38.93879478
  17.30101202]"
2385,calc_a_line_large,"(2385,)",{},0.0620729923248291,"[-78.83672515 130.58964773  55.97404682 ... -22.73491031  54.93883673
  74.75447212]"
2386,calc_a_line_large,"(2386,)",{},0.0605621337890625,"[  27.31034525  107.00261443  -48.16101861 ...  -79.29812417 -155.80267819
   52.36411453]"
2387,calc_a_line_large,"(2387,)",{},0.07091069221496582,"[-27.87998479  49.91972411 -70.15630611 ...  30.36814368  60.25327324
  80.90367398]"
2388,calc_a_line_large,"(2388,)",{},0.08536767959594727,"[  10.53029531 -128.48074654   17.98161917 ... -153.09367642   90.57882361
   83.44484377]"
2389,calc_a_line_large,"(2389,)",{},0.08768606185913086,"[105.42492842 -68.15479627 -27.52124261 ...  60.68083241  61.25585564
 -26.66514949]"
2390,calc_a_line_large,"(2390,)",{},0.06253600120544434,"[149.42193524  -5.36726944 144.87673882 ... -88.78518413 -92.59712056
 -61.85025308]"
2391,calc_a_line_large,"(2391,)",{},0.10026335716247559,"[ -6.35094299 -20.67094369  69.58305856 ...  -3.13934924 -74.71294241
 -32.11474424]"
2392,calc_a_line_large,"(2392,)",{},0.062048912048339844,"[-12.75726873 122.19208179  15.92389894 ...   7.97319586  41.31838427
  41.71055057]"
2393,calc_a_line_large,"(2393,)",{},0.06178092956542969,"[  5.23121267 -56.81431927  39.62280759 ...  20.57814488 -13.76784327
  99.67788196]"
2394,calc_a_line_large,"(2394,)",{},0.06769919395446777,"[ -13.36873217  -67.15727242    4.20337678 ... -119.94620796  -29.11863936
 -104.05760484]"
2395,calc_a_line_large,"(2395,)",{},0.06349992752075195,"[ -19.08133023   23.30931535   33.26233598 ...   56.45658493 -125.91161251
  117.5296583 ]"
2396,calc_a_line_large,"(2396,)",{},0.0671687126159668,"[-48.67766739  30.75077337  12.30186935 ... -51.12641693  -6.14081392
  53.05206399]"
2397,calc_a_line_large,"(2397,)",{},0.09258651733398438,"[ 110.00505427 -125.49903962  -11.65710172 ...   -3.07554057  -32.36106167
  -47.62840883]"
2398,calc_a_line_large,"(2398,)",{},0.06245779991149902,"[90.53812407 29.96818821 -6.67654166 ...  5.3315757  25.94128257
 12.39398711]"
2399,calc_a_line_large,"(2399,)",{},0.06316518783569336,"[  65.76134325  118.67170656  -37.59363662 ...   53.00044221   57.54192568
 -122.43824318]"
2400,calc_a_line_large,"(2400,)",{},0.07256889343261719,"[ 67.19624467 -45.61158126  86.22464031 ...  25.36625212  44.4871001
  60.65063474]"
2401,calc_a_line_large,"(2401,)",{},0.06870722770690918,"[ 42.32376769  67.951079    66.92293077 ...  35.37093849 -94.52949664
  46.73696904]"
2402,calc_a_line_large,"(2402,)",{},0.0606999397277832,"[-105.21083885   21.26281412   46.92712472 ...   94.69239973   40.17389597
   45.80113552]"
2403,calc_a_line_large,"(2403,)",{},0.0724184513092041,"[  42.62044154   23.34811731  -33.58896704 ...  -60.11087493  -68.27657301
 -139.459953  ]"
2404,calc_a_line_large,"(2404,)",{},0.06249809265136719,"[-116.6738635     5.21822151  -28.17132332 ...  -52.65423235 -139.06870793
  -30.74511255]"
2405,calc_a_line_large,"(2405,)",{},0.11048221588134766,"[-129.48181144   83.04614078   42.52832737 ...  -77.23507406   17.3456494
  -45.40101047]"
2406,calc_a_line_large,"(2406,)",{},0.06610846519470215,"[ 85.01413261 -45.09962756  -4.27411509 ... -17.82666    106.41689908
 -13.97800526]"
2407,calc_a_line_large,"(2407,)",{},0.06352639198303223,"[ 61.51048151  -9.13524335  46.39323886 ...  15.12829526  33.23044494
 -33.17574397]"
2408,calc_a_line_large,"(2408,)",{},0.06256866455078125,"[  5.04117918 -88.61221945 -39.2652984  ...  -8.22560915 -45.92020514
   1.89363949]"
2409,calc_a_line_large,"(2409,)",{},0.06926155090332031,"[ -81.2267048     6.64027902 -117.83014905 ...  -66.98853628  -38.21992694
  -10.076232  ]"
2410,calc_a_line_large,"(2410,)",{},0.07791876792907715,"[ 35.16166587  93.87889834  59.28184139 ...  26.54362499  61.64816151
 -31.68987292]"
2411,calc_a_line_large,"(2411,)",{},0.06666922569274902,"[ -49.065579     40.95933916 -143.10404241 ...  197.78805167   18.34204015
    2.81195807]"
2412,calc_a_line_large,"(2412,)",{},0.05852508544921875,"[ -50.26471527   75.84466031 -140.67323553 ...   72.1253004   -20.94374155
  -21.43627021]"
2413,calc_a_line_large,"(2413,)",{},0.08045840263366699,"[96.09321003 20.00085276 32.19042123 ...  9.30029872  1.84031019
 17.1749439 ]"
2414,calc_a_line_large,"(2414,)",{},0.13944482803344727,"[ 43.53980188 -64.99857114  47.6733516  ... 131.45861032 -46.04941769
   0.93121837]"
2415,calc_a_line_large,"(2415,)",{},0.07520699501037598,"[  -4.83305426    0.86702987   78.29577652 ... -117.73880243  -18.2900284
  -20.88938633]"
2416,calc_a_line_large,"(2416,)",{},0.06212925910949707,"[105.11119823 -25.07844512 -19.40999738 ...  58.8290833  -29.53511986
 -60.5629459 ]"
2417,calc_a_line_large,"(2417,)",{},0.06201910972595215,"[  -1.20208945  -69.53778703   49.50332735 ... -127.3171234   -37.93636229
   24.50860405]"
2418,calc_a_line_large,"(2418,)",{},0.052390098571777344,"[ 88.20143422  77.35835494 -28.63453526 ... -23.49978345  52.26511726
  88.22269592]"
2419,calc_a_line_large,"(2419,)",{},0.05223727226257324,"[ 28.3094509   16.45967517  91.03643527 ...  -0.41834186 -55.84650134
 -29.99709289]"
2420,calc_a_line_large,"(2420,)",{},0.051012277603149414,"[  15.82279751   92.27371825  -95.90209822 ... -134.37012687   12.34933119
  180.57014435]"
2421,calc_a_line_large,"(2421,)",{},0.10013055801391602,"[114.6152207  -77.64783089  41.08878338 ... 115.56219615 -18.50951391
   1.54192198]"
2422,calc_a_line_large,"(2422,)",{},0.05845522880554199,"[ -5.15282543  75.95175528  -8.45438199 ... -45.41771617 -55.82041472
 -68.93091095]"
2423,calc_a_line_large,"(2423,)",{},0.0710439682006836,"[  25.82528774   17.7038494    29.6653896  ... -114.90041769 -134.13963406
   30.58174986]"
2424,calc_a_line_large,"(2424,)",{},0.11183524131774902,"[ 146.40115729 -122.29550072   62.66637777 ... -116.43239562  -68.02900221
   16.03450036]"
2425,calc_a_line_large,"(2425,)",{},0.054224252700805664,"[-52.93316038 -72.29078792 156.13523751 ... -97.22474737 -49.69986231
  15.84361486]"
2426,calc_a_line_large,"(2426,)",{},0.10502934455871582,"[  7.80396067 -90.51509432  17.17925551 ... -15.30181295 105.78991014
 170.21607909]"
2427,calc_a_line_large,"(2427,)",{},0.061017513275146484,"[  -7.12792732 -166.95673885  -23.07032613 ...   53.94787463   33.96961051
    1.33538519]"
2428,calc_a_line_large,"(2428,)",{},0.061798095703125,"[ 29.17311862 121.41374978  17.37681478 ... -15.47357914  13.96223059
 -82.23688959]"
2429,calc_a_line_large,"(2429,)",{},0.09252524375915527,"[  43.76468846  164.8062015    88.44305812 ...  -62.94900528   99.58671669
 -138.93250276]"
2430,calc_a_line_large,"(2430,)",{},0.05811715126037598,"[ 67.42483291  32.67816279  72.33484729 ...   4.44794651 130.65172431
 154.70266215]"
2431,calc_a_line_large,"(2431,)",{},0.08972883224487305,"[ 66.92127052  -1.36812323   8.7869333  ...  27.32773586 -51.46957144
  17.36238224]"
2432,calc_a_line_large,"(2432,)",{},0.06054496765136719,"[153.90401227  62.67184623  41.39134698 ... -46.33624236 -57.97308649
 180.4242206 ]"
2433,calc_a_line_large,"(2433,)",{},0.06157517433166504,"[   9.50692941   62.37325488  -43.14861396 ...  -80.5262605   -25.99498187
 -125.4852407 ]"
2434,calc_a_line_large,"(2434,)",{},0.08107209205627441,"[ -22.74559547  -97.92821146 -151.12106052 ...   49.04502344  -54.75189209
  -86.47032726]"
2435,calc_a_line_large,"(2435,)",{},0.10183477401733398,"[103.19767188 -11.58282513 189.1939892  ... 177.98515544  94.60788831
 -13.41518271]"
2436,calc_a_line_large,"(2436,)",{},0.06410551071166992,"[  -0.72486537 -144.46761472   64.94502941 ...   34.13594188   -7.80065801
  -48.6541807 ]"
2437,calc_a_line_large,"(2437,)",{},0.0878748893737793,"[  40.28640933  -28.23985765 -132.10933253 ...  -16.86700364   56.42519554
   22.16421872]"
2438,calc_a_line_large,"(2438,)",{},0.06837296485900879,"[ 74.10126524  57.98262292  27.49041484 ...  91.56299599  66.38622257
 119.23560595]"
2439,calc_a_line_large,"(2439,)",{},0.05804753303527832,"[102.24495163  35.84635516  -4.86349089 ... -85.67944586 -74.16278851
 -46.79015856]"
2440,calc_a_line_large,"(2440,)",{},0.08618903160095215,"[  15.23145776  118.75373698    8.75528756 ...   61.88569224 -124.99076131
    9.9065882 ]"
2441,calc_a_line_large,"(2441,)",{},0.06218528747558594,"[ 103.0207161  -152.63821032  -39.1187551  ...  -46.24041621 -117.8994035
  -13.7362475 ]"
2442,calc_a_line_large,"(2442,)",{},0.07042479515075684,"[-134.31740582 -117.32441113  -16.19205574 ...    4.42332726   37.23283028
   85.50023426]"
2443,calc_a_line_large,"(2443,)",{},0.09492921829223633,"[  47.66227161 -125.04672883  -24.99343461 ...  -76.56006061  -18.09045551
  -25.12893811]"
2444,calc_a_line_large,"(2444,)",{},0.08380579948425293,"[ 65.03680648  37.06724697  81.72097433 ... -22.31770869  19.61223839
   0.26087973]"
2445,calc_a_line_large,"(2445,)",{},0.05091261863708496,"[   4.84406884   27.27906989  122.10841986 ... -127.81892773   23.64565779
   73.16955717]"
2446,calc_a_line_large,"(2446,)",{},0.07484173774719238,"[ -59.32419991  121.57160279  -38.42469653 ...   81.49976195  -32.01150902
 -102.22451742]"
2447,calc_a_line_large,"(2447,)",{},0.07616901397705078,"[-110.11649495   -5.28148436  128.73804564 ...  -17.58319937   -2.29647693
 -126.05707797]"
2448,calc_a_line_large,"(2448,)",{},0.0856316089630127,"[  82.30275307  -63.72479483   -2.25237945 ...   35.30944716  -24.07268562
 -112.81299547]"
2449,calc_a_line_large,"(2449,)",{},0.06553030014038086,"[-92.16039603 -70.57856017  87.63849905 ... -56.0288314   24.34566633
  18.26927456]"
2450,calc_a_line_large,"(2450,)",{},0.05733370780944824,"[  18.13975494   10.08973996 -121.55333063 ...  -42.80801124   17.67672599
   34.56281625]"
2451,calc_a_line_large,"(2451,)",{},0.09630441665649414,"[ 57.00341734 -12.11705786 -33.67579303 ... 121.05583644  24.81627385
 -44.49006143]"
2452,calc_a_line_large,"(2452,)",{},0.06180691719055176,"[-11.31287865 -10.47757688 -65.49925272 ... -60.28124602 -20.55355002
 -40.79839257]"
2453,calc_a_line_large,"(2453,)",{},0.07351088523864746,"[ -4.03808614  25.04995428  64.15593252 ... -59.23825175 106.55827564
 -42.90991965]"
